price_change, adress, living_area, district, final_price, land_area, date_sold
Herrhagsvägen 124; 4 rum, 69 + 62 m²; Villa, Tallkrogen; 578 m² tomt; 17 jun 2008; +21,5%; 3 615 000 kr
Handelsvägen 77; 5 rum, 95 + 105 m²; Villa, Svedmyra; 574 m² tomt; 13 jun 2008; +9,3%; 3 935 000 kr
Gubbängsvägen 33; 6 rum, 110 + 60 m²; Villa, Enskede-Gubbängen; 225 m² tomt; 31 jul 2008; +9,3%; 3 225 000 kr
Kramforsgränd 1; 6 rum, 113 + 65 m²; Villa, Stureby-Enskede; 1 254 m² tomt; 8 maj 2008; +24,0%; 5 890 000 kr
Tallkrogsvägen 63; 4 rum, 65 + 65 m²; Villa, Stockholm; 551 m² tomt; 15 maj 2008; +53,5%; 3 300 000 kr
Timmerkörargränd 1; 3 rum, 67 + 67 m²; Villa, Stockholm; 783 m² tomt; 16 jun 2008; +12,3%; 3 650 000 kr
Lindevägen 23; 5 rum, 150 + 80 m²; Villa, Enskede; 771 m² tomt; 2 maj 2008; +9,1%; 5 100 000 kr
Herrhagsvägen 111; 7 rum, 81 + 79 m²; Villa, Tallkrogen; 485 m² tomt; 13 maj 2008; +1,3%; 4 025 000 kr
Torögatan 68; 6 rum, 68 + 77 m²; Villa, Tallkrogen; 506 m² tomt; 30 apr 2008; +17,0%; 3 480 000 kr
Munksjövägen 7; 7 rum, 136 + 136 m²; Villa, Stureby; 805 m² tomt; 30 jun 2008; +26,8%; 5 325 000 kr
Munksjövägen 7; 7 rum, 136 + 136 m²; Villa, Stureby; 805 m² tomt; 30 jun 2008; +26,8%; 5 325 000 kr
Krokvägen 120; 6 rum, 92 + 92 m²; Villa, Tallkrogen; 602 m² tomt; 29 apr 2008; +46,2%; 3 875 000 kr
Kålgårdsvägen 10; 8 rum, 120 + 120 m²; Villa, Enskede Gård; 711 m² tomt; 12 maj 2008; +30,5%; 6 200 000 kr
Plantskolevägen 3; 4 rum, 117 + 68 m²; Villa, Gamla Enskede; 322 m² tomt; 13 jun 2008; +2,8%; 5 550 000 kr
Rothuggsvägen 14; 5 rum, 130 + 65 m²; Villa, Stureby; 186 m² tomt; 29 apr 2008; +20,3%; 3 550 000 kr
Mölnbackavägen 4; 5 rum, 69 + 79 m²; Villa, Enskede; 656 m² tomt; 1 apr 2008; +33,3%; 4 600 000 kr
Muskögatan 26; 5 rum, 68 + 68 m²; Villa, Svedmyra; 626 m² tomt; 5 maj 2008; +21,6%; 4 225 000 kr
Tanneforsvägen 14; 8 rum, 231 + 33 m²; Villa, Stureby; 774 m² tomt; 1 sep 2008; +0,0%; 6 000 000 kr
Gubbängsvägen 14; 5 rum, 90 + 45 m²; Villa, Enskede; 343 m² tomt; 1 jul 2008; +8,5%; 3 200 000 kr
Nämdögatan 11; 5 rum, 70 + 70 m²; Villa, Svedmyra; 509 m² tomt; 29 apr 2008; +17,0%; 3 950 000 kr
Kulstötarvägen 35; 6 rum, 92 + 100 m²; Villa, Tallkrogen; 586 m² tomt; 7 apr 2008; +8,1%; 4 000 000 kr
Margaretavägen 90; 3 rum, 95 m²; Villa, Gamla Enskede; 47 368 kr/m²; 30 apr 2008; +7,1%; 4 500 000 kr
Östrandsvägen 25; 4 rum, 125 + 70 m²; Villa, Stureby; 776 m² tomt; 12 maj 2008; +26,3%; 5 675 000 kr
Margaretavägen 85; 5 rum, 124 m²; Villa, Gamla Enskede; 578 m² tomt; 28 mar 2008; +12,9%; 4 850 000 kr
Östrandsvägen 21; 5 rum, 127 + 75 m²; Villa, Stureby; 1 013 m² tomt; 7 mar 2008; +9,9%; 4 615 000 kr
Tvärvägen 4; 5½ rum, 175 m²; Villa, Enskede; 466 m² tomt; 29 feb 2008; +5,1%; 4 570 000 kr
Gubbängsvägen 38; 92 + 46 m²; Villa, Gubbängen; 207 m² tomt; 29 feb 2008; +18,0%; 3 600 000 kr
Fållnäsgatan 66; 5 rum, 90 m²; Villa, Stockholm; 499 m² tomt; 15 apr 2008; +1,3%; 3 950 000 kr
Kulstötarvägen 89; 4 rum, 77 + 77 m²; Villa, Enskede; 522 m² tomt; 12 maj 2008; +12,7%; 3 150 000 kr
Maratonvägen 36; 3 rum, 64 + 62 m²; Villa, Tallkrogen; 554 m² tomt; 1 feb 2008; +5,0%; 2 520 000 kr
Graningegränd 5; 5 rum, 123 + 75 m²; Villa, Stureby; 1 086 m² tomt; 14 mar 2008; +30,9%; 4 550 000 kr
Plantskolevägen 45; 5 rum, 97 + 48 m²; Villa, Gamla Enskede; 494 m² tomt; 14 mar 2008; +5,8%; 5 500 000 kr
Skutskärsvägen 41; 194 + 109 m²; Villa, Enskede; 1 259 m² tomt; 5 dec 2007; —; 6 850 000 kr
Uleåborgsvägen 24; 4 rum, 81 + 55 m²; Villa, Enskede; 515 m² tomt; 26 nov 2007; —; 5 150 000 kr
Wismarsvägen 13; 68 + 40 m²; Villa, Enskede; 432 m² tomt; 7 mar 2008; —; 4 400 000 kr
Billingsforsvägen 5; 139 + 46 m²; Villa, Enskede; 670 m² tomt; 7 mar 2008; —; 5 725 000 kr
Sorundagatan 12; 4 rum, 50 + 53 m²; Villa, Enskede; 358 m² tomt; 14 dec 2007; —; 2 800 000 kr
Skutskärsvägen 41; 194 + 109 m²; Villa, Enskede; 1 259 m² tomt; 4 mar 2008; —; 6 850 000 kr
Svampvägen 155; 92 + 43 m²; Villa, Enskede; 439 m² tomt; 1 apr 2008; —; 5 800 000 kr
Kålgårdsvägen 26; 65 + 82 m²; Villa, Enskede gård; 582 m² tomt; 2 apr 2008; —; 4 000 000 kr
Hemskogsvägen 213; 176 + 93 m²; Villa, Enskede; 1 089 m² tomt; 4 apr 2008; —; 5 850 000 kr
Pärkspelsvägen 4; 68 + 43 m²; Villa, Enskede; 672 m² tomt; 20 dec 2005; —; 378 000 kr
Ösmogatan 12; 83 + 54 m²; Villa, Enskede; 613 m² tomt; 25 apr 2008; —; 4 800 000 kr
Släggvägen 8; 80 + 63 m²; Villa, Enskede; 529 m² tomt; 13 okt 2005; —; 371 000 kr
Skogsvägen 23; 5 rum, 96 m²; Villa, Enskede; 400 m² tomt; 9 jun 2008; —; 566 000 kr
Herrhagsvägen 68; 92 + 108 m²; Villa, Enskede; 606 m² tomt; 29 apr 2008; —; 525 000 kr
Herrhagsvägen 68; 92 + 108 m²; Villa, Enskede; 606 m² tomt; 29 apr 2008; —; 525 000 kr
Victor Balcks väg 158; 6 rum, 86 + 56 m²; Villa, Enskede; 542 m² tomt; 17 jun 2008; —; 3 795 000 kr
Tussmötevägen 264; 106 + 50 m²; Villa, Enskede; 806 m² tomt; 30 jun 2008; —; 3 900 000 kr
Herrhagsvägen 38; 74 + 46 m²; Villa, Enskede; 534 m² tomt; 7 jul 2008; —; 3 800 000 kr
Skogsvägen 23; 5 rum, 96 m²; Villa, Enskede; 400 m² tomt; 26 jun 2008; —; 6 341 000 kr
Kolonivägen 35; 92 + 63 m²; Villa, Enskede; 537 m² tomt; 23 maj 2008; —; 4 800 000 kr
Stora Gungans väg 4; 9 rum, 300 + 147 m²; Villa, Enskede; 566 m² tomt; 25 jun 2008; —; 8 800 000 kr
Sotholmsvägen 10; 80 + 44 m²; Villa, Enskede; 556 m² tomt; 25 jul 2008; —; 3 200 000 kr
Enskedevägen 59; 104 + 42 m²; Villa, Enskede; 537 m² tomt; 1 aug 2008; —; 3 940 000 kr
Källvägen 41; 140 + 67 m²; Villa, Enskede; 511 m² tomt; 18 jul 2008; —; 5 000 000 kr
Tanneforsvägen 31; 264 + 89 m²; Villa, Enskede; 966 m² tomt; 1 sep 2008; —; 7 200 000 kr
Viborgska vägen 40; 93 + 67 m²; Villa, Enskede; 510 m² tomt; 4 jul 2008; —; 3 300 000 kr
Lingvägen 48; 87 + 43 m²; Villa, Enskede; 418 m² tomt; 29 aug 2008; —; 3 000 000 kr
Rügenvägen 9; 151 + 79 m²; Villa, Enskede gård; 683 m² tomt; 15 sep 2008; —; 7 350 000 kr
Ålandsvägen 9; 5 rum, 107 + 50 m²; Villa, Enskede; 525 m² tomt; 6 feb 2008; —; 4 900 000 kr
Enskedevägen 134; 98 + 46 m²; Villa, Enskede; 645 m² tomt; 22 sep 2008; —; 4 300 000 kr
Skönviksvägen 264; 7 rum, 180 + 60 m²; Villa, Enskede; 932 m² tomt; 14 aug 2008; —; 4 625 000 kr
Vinkelvägen 2; 125 + 70 m²; Villa, Enskede; 711 m² tomt; 1 jul 2008; —; 5 265 000 kr
Gubbängsvägen 72; 7 rum, 113 + 61 m²; Villa, Enskede; 406 m² tomt; 15 jul 2008; —; 3 500 000 kr
Solvägen 14; 138 + 90 m²; Villa, Enskede; 519 m² tomt; 20 okt 2008; —; 5 750 000 kr
Sockenvägen 432; 110 + 58 m²; Villa, Enskede; 651 m² tomt; 8 mar 2005; —; 512 000 kr
Hemmansvägen 15; 109 + 73 m²; Villa, Enskede; 534 m² tomt; 20 nov 2008; —; 3 970 000 kr
Muskögatan 13; 84 + 28 m²; Villa, Enskede; 705 m² tomt; 2 dec 2008; —; 4 100 000 kr
Grycksbovägen 61; 7 rum, 206 m²; Villa, Enskede; 711 m² tomt; 1 okt 2008; —; 6 300 000 kr
Östrandsvägen 42; 138 + 69 m²; Villa, Enskede; 828 m² tomt; 2 dec 2008; —; 3 500 000 kr
Finska gatan 12; 5 rum, 114 m²; Villa, Enskede; 540 m² tomt; 5 dec 2008; —; 5 300 000 kr
Krokvägen 122; 66 + 76 m²; Villa, Enskede; 590 m² tomt; 26 jan 2009; —; 3 250 000 kr
Sotholmsvägen 15; 98 + 50 m²; Villa, Enskede; 542 m² tomt; 22 nov 2003; —; 2 750 000 kr
Palmfeltsvägen 43; 120 + 60 m²; Villa, Enskede gård; 591 m² tomt; 3 nov 2008; —; 4 700 000 kr
Viborgska vägen 40; 93 + 67 m²; Villa, Enskede; 510 m² tomt; 19 feb 2009; —; 5 100 000 kr
Dorpatsvägen 1; 6 rum, 102 + 57 m²; Villa, Enskede; 500 m² tomt; 6 mar 2009; —; 4 100 000 kr
Bägerstavägen 24,26; 212 + 159 m²; Villa, Enskede gård; 1 620 m² tomt; 1 apr 2009; —; 6 250 000 kr
Wormsövägen 3; 6 rum, 142 m²; Villa, Enskede; 504 m² tomt; 3 apr 2009; —; 6 500 000 kr
Dagövägen 25; 4 rum, 84 + 37 m²; Villa, Enskede; 542 m² tomt; 31 mar 2009; —; 3 625 000 kr
Kantarellvägen 16; 145 + 99 m²; Villa, Enskede; 532 m² tomt; 20 apr 2009; —; 7 500 000 kr
Victor Balcks väg 156; 90 + 62 m²; Villa, Enskede; 524 m² tomt; 17 apr 2009; —; 4 000 000 kr
Victor Balcks väg 156; 90 + 62 m²; Villa, Enskede; 524 m² tomt; 17 apr 2009; —; 4 000 000 kr
Odelbergsvägen 70; 122 + 48 m²; Villa, Enskede gård; 616 m² tomt; 27 apr 2009; —; 4 800 000 kr
Lingvägen 78; 69 + 69 m²; Villa, Enskede; 567 m² tomt; 9 apr 2009; —; 3 270 000 kr
Kulstötarvägen 72; 88 + 82 m²; Villa, Enskede; 457 m² tomt; 30 apr 2009; —; 4 250 000 kr
Viborgska vägen 9; 145 + 87 m²; Villa, Enskede; 520 m² tomt; 15 maj 2009; —; 3 600 000 kr
Viborgska vägen 9; 145 + 87 m²; Villa, Enskede; 520 m² tomt; 15 maj 2009; —; 4 750 000 kr
Herrhagsvägen 50; 67 + 65 m²; Villa, Enskede; 705 m² tomt; 29 maj 2009; —; 3 440 000 kr
Hyltevägen 3,5; 138 + 49 m²; Villa, Enskede; 1 116 m² tomt; 1 jun 2009; —; 5 400 000 kr
Viborgska vägen 28; 118 + 80 m²; Villa, Enskede; 510 m² tomt; 19 maj 2009; —; 5 720 000 kr
Viborgska vägen 40; 93 + 67 m²; Villa, Enskede; 510 m² tomt; 8 jun 2009; —; 683 000 kr
Solvägen 20; 115 + 52 m²; Villa, Enskede; 588 m² tomt; 22 jun 2009; —; 6 550 000 kr
Diskusvägen 33; 69 + 69 m²; Villa, Enskede; 531 m² tomt; 24 jun 2009; —; 2 970 000 kr
Polovägen 24; 63 + 77 m²; Villa, Enskede; 457 m² tomt; 4 jun 2009; —; 533 000 kr
Maratonvägen 24; 6 rum, 92 + 79 m²; Villa, Enskede; 537 m² tomt; 15 jun 2009; —; 3 350 000 kr
Murklevägen 96; 96 + 43 m²; Villa, Enskede; 438 m² tomt; 10 jun 2009; —; 654 000 kr
Herrhagsvägen 22; 85 + 58 m²; Villa, Enskede; 537 m² tomt; 15 jun 2009; —; 3 140 000 kr
Skogsvägen 32; 75 + 37 m²; Villa, Enskede; 442 m² tomt; 20 jul 2009; —; 3 650 000 kr
Månhornsgränd 8; 137 + 55 m²; Villa, Enskede; 690 m² tomt; 29 maj 2009; —; 757 000 kr
Österbottensvägen 7; 73 + 44 m²; Villa, Enskede; 525 m² tomt; 2 jun 2009; —; 689 000 kr
Kulstötarvägen 35; 92 + 100 m²; Villa, Enskede; 586 m² tomt; 17 aug 2009; —; 4 100 000 kr
Victor Balcks väg 145; 66 + 51 m²; Villa, Enskede; 437 m² tomt; 18 aug 2009; —; 3 100 000 kr
Lemmings väg 33; 96 + 118 m²; Villa, Enskede; 589 m² tomt; 31 jul 2009; —; 3 850 000 kr
Hemskogsvägen 219; 129 + 86 m²; Villa, Enskede; 1 063 m² tomt; 25 jun 2009; —; 4 500 000 kr
Träningsvägen 3; 52 + 52 m²; Villa, Enskede; 336 m² tomt; 31 aug 2009; —; 2 750 000 kr
Sockenvägen 422; 120 + 46 m²; Villa, Enskede; 744 m² tomt; 1 sep 2009; —; 4 000 000 kr
Maratonvägen 28; 65 + 83 m²; Villa, Enskede; 536 m² tomt; 13 aug 2009; —; 563 000 kr
Fållnäsgatan 39; 68 + 68 m²; Villa, Enskede; 516 m² tomt; 27 aug 2009; —; 556 000 kr
Herrhagsvägen 45; 68 + 83 m²; Villa, Enskede; 498 m² tomt; 29 jun 2009; —; 3 244 000 kr
Tallkrogsvägen 53; 65 + 65 m²; Villa, Enskede; 551 m² tomt; 15 sep 2009; —; 3 250 000 kr
Handelsvägen 91; 90 + 49 m²; Villa, Enskede; 632 m² tomt; 6 jul 2009; —; 3 900 000 kr
Bergkantsvägen 6; 63 m²; Villa, Enskede; 566 m² tomt; 4 sep 2009; —; 835 000 kr
Föreningsvägen 35; 86 + 85 m²; Villa, Enskede gård; 638 m² tomt; 29 jun 2009; —; 696 000 kr
Sandsborgsvägen 6; 6 rum, 112 + 50 m²; Villa, Enskede; 652 m² tomt; 15 sep 2009; —; 718 000 kr
Krokvägen 127; 3 rum, 65 + 78 m²; Villa, Enskede; 575 m² tomt; 1 sep 2009; —; 577 000 kr
Victor Balcks väg 138; 70 + 70 m²; Villa, Enskede; 449 m² tomt; 10 sep 2009; —; 530 000 kr
Pärkspelsvägen 5; 105 + 31 m²; Villa, Enskede; 538 m² tomt; 24 aug 2009; —; 564 000 kr
Pärkspelsvägen 5; 105 + 31 m²; Villa, Enskede; 538 m² tomt; 24 aug 2009; —; 564 000 kr
Enskedevägen 33; 90 + 45 m²; Villa, Enskede; 453 m² tomt; 1 okt 2009; —; 4 345 000 kr
Fågelkärrsvägen 11; 127 + 61 m²; Villa, Enskede; 690 m² tomt; 22 sep 2009; —; 887 000 kr
Torögatan 72; 88 + 82 m²; Villa, Enskede; 502 m² tomt; 4 sep 2009; —; 550 000 kr
Mörkövägen 55; 68 + 64 m²; Villa, Enskede; 504 m² tomt; 29 sep 2009; —; 551 000 kr
Plantskolevägen 61A; 110 + 55 m²; Villa, Enskede; 613 m² tomt; 24 aug 2009; —; 307 000 kr
Olympiavägen 77; 65 + 65 m²; Villa, Enskede; 451 m² tomt; 30 sep 2009; —; 449 000 kr
Plantskolevägen 73; 92 + 48 m²; Villa, Enskede; 726 m² tomt; 27 aug 2009; —; 772 000 kr
Dammtrappgatan 24; 109 + 54 m²; Villa, Enskede gård; 612 m² tomt; 30 sep 2009; —; 688 000 kr
Krokvägen 114; 65 + 61 m²; Villa, Enskede; 601 m² tomt; 17 sep 2009; —; 3 950 000 kr
Herrhagsvägen 64; 70 + 70 m²; Villa, Enskede; 606 m² tomt; 5 okt 2009; —; 589 000 kr
Krokvägen 69; 68 + 68 m²; Villa, Enskede; 696 m² tomt; 28 sep 2009; —; 759 000 kr
Plantskolevägen 74; 77 + 56 m²; Villa, Enskede; 477 m² tomt; 9 sep 2009; —; 670 000 kr
Revisorsvägen 11; 104 + 48 m²; Villa, Enskede gård; 601 m² tomt; 1 okt 2009; —; 4 750 000 kr
Muskögatan 8; 58 + 53 m²; Villa, Enskede; 496 m² tomt; 21 sep 2009; —; 548 000 kr
Odelbergsvägen 49; 148 + 72 m²; Villa, Enskede gård; 710 m² tomt; 16 sep 2009; —; 718 000 kr
Solvägen 18; 90 + 63 m²; Villa, Enskede; 574 m² tomt; 14 okt 2009; —; 839 000 kr
Bägerstavägen 14; 6 rum, 140 + 66 m²; Villa, Enskede gård; 430 m² tomt; 9 sep 2009; —; 458 000 kr
Bergkantsvägen 12; 128 + 60 m²; Villa, Enskede; 461 m² tomt; 18 aug 2009; —; 792 000 kr
Korta vägen 3; 147 + 91 m²; Villa, Enskede; 515 m² tomt; 9 sep 2009; —; 685 000 kr
Ösmogatan 16; 82 + 43 m²; Villa, Enskede; 605 m² tomt; 21 sep 2009; —; 589 000 kr
Föreningsvägen 38; 170 + 80 m²; Villa, Enskede gård; 517 m² tomt; 29 okt 2009; —; 658 000 kr
Svedmyrastigen 30; 84 + 84 m²; Villa, Enskede; 536 m² tomt; 30 sep 2009; —; 563 000 kr
Gamla Dalarövägen 4; 190 + 80 m²; Villa, Enskede; 552 m² tomt; 30 sep 2009; —; 682 000 kr
Stora Gungans väg 12; 216 m²; Villa, Enskede; 770 m² tomt; 2 okt 2009; —; 760 000 kr
Herrgårdsvägen 21; 125 + 70 m²; Villa, Enskede gård; 548 m² tomt; 7 okt 2009; —; 668 000 kr
Fållnäsgatan 95; 67 + 67 m²; Villa, Enskede; 527 m² tomt; 30 sep 2009; —; 504 000 kr
Fållnäsgatan 45; 64 + 67 m²; Villa, Enskede; 532 m² tomt; 27 okt 2009; —; 562 000 kr
Släggvägen 13; 69 + 69 m²; Villa, Enskede; 510 m² tomt; 31 aug 2009; —; 553 000 kr
Odelbergsvägen 82; 77 + 38 m²; Villa, Enskede; 525 m² tomt; 2 nov 2009; —; 689 000 kr
Svedmyrastigen 21; 70 + 70 m²; Villa, Enskede; 573 m² tomt; 2 nov 2009; —; 577 000 kr
Fållnäsgatan 48; 86 + 46 m²; Villa, Enskede; 485 m² tomt; 5 nov 2009; —; 544 000 kr
Glimavägen 6; 53 + 60 m²; Villa, Enskede; 395 m² tomt; 17 sep 2009; —; 510 000 kr
Krokvägen 89; 100 + 50 m²; Villa, Enskede; 594 m² tomt; 27 mar 2001; —; 199 000 kr
Torögatan 56; 71 + 71 m²; Villa, Enskede; 606 m² tomt; 5 okt 2009; —; 589 000 kr
Kolonivägen 35; 92 + 63 m²; Villa, Enskede; 537 m² tomt; 5 okt 2009; —; 823 000 kr
Kolonivägen 35; 92 + 63 m²; Villa, Enskede; 537 m² tomt; 5 okt 2009; —; 823 000 kr
Fållnäsgatan 83; 87 + 71 m²; Villa, Enskede; 514 m² tomt; 28 sep 2009; —; 555 000 kr
Herrhagsvägen 31; 80 + 40 m²; Villa, Enskede; 485 m² tomt; 2 nov 2009; —; 544 000 kr
Rapphönsvägen 38; 69 + 69 m²; Villa, Enskede; 522 m² tomt; 18 nov 2009; —; 558 000 kr
Olympiavägen 55; 53 + 53 m²; Villa, Enskede; 325 m² tomt; 2 sep 2009; —; 484 000 kr
Margaretavägen 1; 102 + 65 m²; Villa, Enskede; 390 m² tomt; 16 nov 2009; —; 762 000 kr
Odelbergsvägen 38; 127 + 55 m²; Villa, Enskede gård; 566 m² tomt; 27 okt 2009; —; 673 000 kr
Svedmyrastigen 7; 76 + 76 m²; Villa, Enskede; 735 m² tomt; 2 nov 2009; —; 638 000 kr
Fållnäsgatan 67; 69 + 69 m²; Villa, Enskede; 556 m² tomt; 28 okt 2009; —; 571 000 kr
Plantskolevägen 75; 135 + 93 m²; Villa, Enskede; 729 m² tomt; 1 dec 2009; —; 773 000 kr
Svampvägen 167; 7 rum, 132 + 67 m²; Villa, Enskede; 511 m² tomt; 1 okt 2009; —; 684 000 kr
Riskvägen 14,16; 161 + 72 m²; Villa, Enskede; 976 m² tomt; 30 nov 2009; —; 874 000 kr
Handelsvägen 77; 5 rum, 95 + 105 m²; Villa, Enskede; 574 m² tomt; 1 dec 2009; —; 577 000 kr
Plantskolevägen 63; 127 + 82 m²; Villa, Enskede; 955 m² tomt; 30 nov 2009; —; 866 000 kr
Sockenvägen 407; 83 + 36 m²; Villa, Enskede; 458 m² tomt; 7 dec 2009; —; 649 000 kr
Torögatan 82; 67 + 66 m²; Villa, Enskede; 500 m² tomt; 1 dec 2009; —; 550 000 kr
Maratonvägen 36; 3 rum, 64 + 62 m²; Villa, Enskede; 554 m² tomt; 23 nov 2009; —; 570 000 kr
Livlandsgatan 154; 3 rum, 66 + 39 m²; Villa, Enskede; 534 m² tomt; 23 nov 2009; —; 693 000 kr
Handelsvägen 79; 95 + 95 m²; Villa, Enskede; 512 m² tomt; 23 nov 2009; —; 554 000 kr
Torögatan 66; 96 + 96 m²; Villa, Enskede; 515 m² tomt; 15 sep 2009; —; 555 000 kr
Odelbergsvägen 85; 77 + 38 m²; Villa, Enskede; 523 m² tomt; 25 aug 2009; —; 640 000 kr
Hammerstavägen 81; 86 + 86 m²; Villa, Enskede; 806 m² tomt; 15 dec 2009; —; 664 000 kr
Lemmings väg 77; 87 + 87 m²; Villa, Enskede; 527 m² tomt; 8 jan 2009; —; 371 000 kr
Fållnäsgatan 61; 65 + 73 m²; Villa, Enskede; 526 m² tomt; 2 dec 2009; —; 559 000 kr
Margaretavägen 89; 84 + 40 m²; Villa, Enskede; 357 m² tomt; 4 sep 2009; —; 744 000 kr
Dorpatsvägen 14; 78 + 48 m²; Villa, Enskede; 536 m² tomt; 1 dec 2009; —; 714 000 kr
Torögatan 58; 70 + 70 m²; Villa, Enskede; 667 m² tomt; 27 okt 2009; —; 612 000 kr
Plantskolevägen 7; 7 rum, 188 + 30 m²; Villa, Enskede; 702 m² tomt; 15 dec 2009; —; 892 000 kr
Murklevägen 56; 4 rum, 80 + 63 m²; Villa, Enskede; 487 m² tomt; 11 dec 2009; —; 673 000 kr
Hammerstavägen 138; 81 + 81 m²; Villa, Enskede; 542 m² tomt; 13 aug 2009; —; 565 000 kr
Skogsvägen 10; 4 rum, 115 + 68 m²; Villa, Enskede; 1 272 m² tomt; 1 dec 2009; —; 678 000 kr
Muskögatan 32; 67 + 67 m²; Villa, Enskede; 679 m² tomt; 1 dec 2009; —; 616 000 kr
Föreningsvägen 40; 83 + 87 m²; Villa, Enskede gård; 596 m² tomt; 30 nov 2009; —; 683 000 kr
Fållnäsgatan 41; 67 + 67 m²; Villa, Enskede; 612 m² tomt; 24 nov 2009; —; 592 000 kr
Delägargatan 8; 114 + 66 m²; Villa, Enskede gård; 671 m² tomt; 29 okt 2009; —; 706 000 kr
Muskögatan 36; 5 rum, 84 + 84 m²; Villa, Enskede; 640 m² tomt; 2 nov 2009; —; 602 000 kr
Muskögatan 36; 5 rum, 84 + 84 m²; Villa, Enskede; 640 m² tomt; 2 nov 2009; —; 602 000 kr
Bägerstavägen 18; 112 + 54 m²; Villa, Enskede gård; 590 m² tomt; 8 jan 2010; —; 6 300 000 kr
Sandemarsvägen 28; 7 rum, 88 + 65 m²; Villa, Enskede; 441 m² tomt; 30 dec 2009; —; 4 775 000 kr
Tallkrogsvägen 51; 66 + 66 m²; Villa, Enskede; 551 m² tomt; 18 dec 2009; —; 3 425 000 kr
Fållnäsgatan 51; 5 rum, 68 + 72 m²; Villa, Enskede; 572 m² tomt; 29 dec 2009; —; 577 000 kr
Kålgårdsvägen 22; 95 + 63 m²; Villa, Enskede gård; 785 m² tomt; 14 jun 2000; —; 204 000 kr
Mörkövägen 51; 70 + 70 m²; Villa, Enskede; 440 m² tomt; 30 nov 2009; —; 527 000 kr
Herrgårdsvägen 8; 82 + 30 m²; Villa, Enskede gård; 621 m² tomt; 22 dec 2009; —; 434 000 kr
Kålgårdsvägen 12; 65 + 65 m²; Villa, Enskede gård; 605 m² tomt; 29 jan 2010; —; 4 950 000 kr
Herrhagsvägen 107; 64 + 64 m²; Villa, Enskede; 488 m² tomt; 29 jan 2010; —; 3 300 000 kr
Bägerstavägen 36; 87 + 68 m²; Villa, Enskede gård; 678 m² tomt; 9 nov 2009; —; 602 000 kr
Arbottnavägen 4; 102 + 70 m²; Villa, Enskede; 810 m² tomt; 29 jan 2010; —; 4 850 000 kr
Revisorsvägen 9; 110 + 38 m²; Villa, Enskede gård; 562 m² tomt; 14 jan 2010; —; 672 000 kr
Krokvägen 79; 120 + 72 m²; Villa, Enskede; 658 m² tomt; 4 jan 2010; —; 744 000 kr
Lemmings väg 35; 5 rum, 69 + 69 m²; Villa, Enskede; 542 m² tomt; 9 feb 2010; —; 2 400 000 kr
Sandemarsvägen 47; 105 m²; Villa, Enskede; 526 m² tomt; 15 sep 2009; —; 559 000 kr
Lemmings väg 65; 5 rum, 67 + 79 m²; Villa, Enskede; 645 m² tomt; 26 feb 2010; —; 3 335 000 kr
Muskögatan 38; 84 + 84 m²; Villa, Enskede; 638 m² tomt; 27 jan 2010; —; 601 000 kr
Kolonivägen 3; 123 + 72 m²; Villa, Enskede; 694 m² tomt; 1 mar 2010; —; 7 050 000 kr
Solvägen 14; 138 + 90 m²; Villa, Enskede; 519 m² tomt; 21 jan 2010; —; 816 000 kr
Vinkelvägen 1; 107 + 61 m²; Villa, Enskede; 455 m² tomt; 1 mar 2010; —; 789 000 kr
Mörkövägen 53; 69 + 66 m²; Villa, Enskede; 454 m² tomt; 16 mar 2010; —; 532 000 kr
Plantskolevägen 67; 90 + 45 m²; Villa, Enskede; 623 m² tomt; 29 jan 2010; —; 729 000 kr
Riskvägen 9; 125 + 76 m²; Villa, Enskede; 848 m² tomt; 1 feb 2010; —; 822 000 kr
Handelsvägen 33; 92 + 50 m²; Villa, Enskede; 611 m² tomt; 26 feb 2010; —; 5 300 000 kr
Amatörvägen 8; 52 + 47 m²; Villa, Enskede; 337 m² tomt; 19 mar 2010; —; 4 280 000 kr
Skutskärsvägen 18; 98 + 40 m²; Villa, Enskede; 873 m² tomt; 15 mar 2010; —; 6 375 000 kr
Fågelkärrsvägen 10; 120 + 72 m²; Villa, Enskede; 670 m² tomt; 23 mar 2010; —; 6 550 000 kr
Handelsvägen 81; 88 + 40 m²; Villa, Enskede; 500 m² tomt; 18 mar 2010; —; 550 000 kr
Krokvägen 64; 111 + 48 m²; Villa, Enskede; 512 m² tomt; 24 mar 2010; —; 684 000 kr
Riskvägen 12; 144 + 70 m²; Villa, Enskede; 1 167 m² tomt; 8 mar 2010; —; 925 000 kr
Träningsvägen 1; 3 rum, 61 + 56 m²; Villa, Enskede; 386 m² tomt; 31 mar 2010; —; 4 210 000 kr
Muskögatan 39; 99 + 101 m²; Villa, Enskede; 586 m² tomt; 3 mar 2010; —; 582 000 kr
Livlandsgatan 143; 86 + 66 m²; Villa, Enskede; 405 m² tomt; 12 apr 2010; —; 5 500 000 kr
Bägersta Byväg 43; 109 + 81 m²; Villa, Enskede; 505 m² tomt; 31 mar 2010; —; 601 000 kr
Sorundagatan 6; 51 + 47 m²; Villa, Enskede; 374 m² tomt; 31 mar 2010; —; 502 000 kr
Sorundagatan 6; 51 + 47 m²; Villa, Enskede; 374 m² tomt; 31 mar 2010; —; 502 000 kr
